all	2792
all	1729
all	23427
all	1861
all	23675
all	1499
all	7941
all	1463
all	7571
all	1801
all	3823
all	1827
all	4191
all	1379
all	10966
all	1770
all	17802
all	1310
all	5000
all	714
all	934
all	1508
all	9342
all	938
all	2401
all	1438
all	9670
all	1309
all	5621
all	1100
all	3156
all	1130
all	3172
all	913
all	2712
all	1048
all	3297
all	1007
all	3882
all	1076
all	3042
all	1277
all	4854
all	1280
all	3943
all	1344
all	4412
all	719
all	1401
all	1287
all	4321
all	939
all	2120
all	1785
all	18957
all	1767
all	19109
all	1881
all	7540
all	1915
all	6196
all	1694
all	11922
all	1736
all	13424
all	1767
all	7420
all	1781
all	8241
all	1116
all	2603
all	1515
all	5980
all	1348
all	3825
all	976
all	3210
all	866
all	2585
all	1340
all	2016
all	1241
all	3830
all	1655
all	7746
all	1799
all	9319
all	1967
all	5577
all	1952
all	7483
all	2844
all	51024
all	2743
all	54329
all	1362
all	13095
all	1388
all	10293
all	1379
all	10966
all	1770
all	17802
all	1867
all	38442
all	1748
all	32988
all	1722
all	9339
all	1765
all	9931
all	1218
all	2825
all	1356
all	4733
all	1820
all	37770
all	1773
all	35903
all	1287
all	8324
all	1922
all	48995
all	2005
all	38604
all	2029
all	31264
all	2443
all	48609
all	1818
all	20928
all	2083
all	27136
all	1498
all	11667
all	1406
all	13231
all	1859
all	25137
all	2944
all	28572
all	1795
all	24559
all	1785
all	19742
all	1785
all	18957
all	1767
all	19109
all	1396
all	9283
all	1471
all	11111
all	1729
all	23427
all	1861
all	23675
all	2024
all	35659
all	1832
all	24291
all	1574
all	8143
all	1523
all	7916
all	1384
all	6987
all	1723
all	7065
all	1742
all	16040
all	1669
all	12249
all	1422
all	13584
all	1308
all	11556
all	1640
all	5819
all	1545
all	6226
all	1976
all	28994
all	1715
all	23151
all	2024
all	29612
all	1490
all	13117
all	1312
all	11825
all	1269
all	9319
all	1787
all	7815
all	1732
all	6682
all	1946
all	29784
all	2115
all	38600
all	1710
all	18955
all	1700
all	19125
all	1639
all	12027
all	1641
all	13571
all	1967
all	66656
all	1643
all	17690
all	1823
all	55084
all	1695
all	19672
all	991
all	2472
all	960
all	2264
all	1969
all	38339
all	1822
all	33067
all	627
all	1924
all	204
all	574
all	1209
all	13402
all	1052
all	6606
all	1411
all	5612
all	1533
all	6896
all	1371
all	5181
all	1402
all	6822
all	831
all	2356
all	838
all	1812
all	850
all	2326
all	1006
all	3230
all	829
all	2652
all	922
all	3046
all	889
all	2561
all	1272
all	11532
all	1369
all	13598
all	1283
all	2666
all	44869
all	2784
all	53680
all	1163
all	5409
all	985
all	3692
all	536
all	1411
all	544
all	1515
all	929
all	2146
all	1406
all	13285
all	1469
all	11651
all	816
all	1502
all	995
all	5498
all	1209
all	7564
all	1799
all	25151
all	2948
all	28442
all	864
all	2610
all	864
all	2610
all	1757
all	19750
all	1742
all	24528
all	1094
all	1959
all	1048
all	2713
all	1144
all	5215
all	988
all	3655
all	774
all	1431
all	830
all	2458
all	968
all	5616
all	834
all	2475
all	1182
all	9357
all	1139
all	6772
all	1182
all	9357
all	1139
all	6772
all	1347
all	1326
all	10347
all	1301
all	13143
all	1346
all	9296
all	1393
all	11124
all	4800
all	1241
all	5084
all	817
all	2422
all	888
all	3047
all	899
all	3499
all	808
all	2712
all	1756
all	12891
all	2029
all	20444
all	1794
all	35717
all	1840
all	37649
all	1392
all	5530
all	1469
all	6601
all	1200
all	3819
all	1338
all	7030
all	1040
all	4950
all	277
all	531
all	287
all	729
all	1977
all	35526
all	1877
all	21247
all	1997
all	19467
all	1739
all	24286
all	1876
all	24564
all	1525
all	8757
all	1434
all	5438
all	1861
all	1550
all	5929
all	16360
all	1489
all	9705
all	1065
all	3383
all	1165
all	4167
all	1346
all	6869
all	1235
all	5335
all	1243
all	8455
all	1597
all	12282
all	1595
all	12255
all	1526
all	10308
all	1526
all	10308
all	1813
all	34818
all	1412
all	7285
all	1965
all	29126
all	1965
all	29126
all	1662
all	23124
all	1426
all	13139
all	1921
all	31238
all	2368
all	48376
all	1897
all	48963
all	2368
all	48376
all	1760
all	20951
all	2069
all	27115
all	1001
all	3975
all	1148
all	3885
all	3004
all	42643
all	2956
all	45148
all	2842
all	50672
all	3029
all	41662
all	860
all	2901
all	873
all	3640
all	7964
all	1368
all	7666
all	1789
all	75769
all	1260
all	8311
all	1825
all	29756
all	1783
all	57856
all	1407
all	12833
all	2064
all	38516
all	1172
all	7956
all	951
all	3073
all	1302
all	5125
all	1620
all	9884
all	1066
all	2605
all	919
all	2556
all	973
all	1893
all	975
all	2405
all	1018
all	2231
all	1005
all	2596
all	1222
all	5217
all	1222
all	5217
all	998
all	2474
all	1691
all	23377
all	1816
all	23706
all	1512
all	7967
all	1438
all	7604
all	1750
all	4208
all	1720
all	3870
all	1299
all	10965
all	1688
all	17846
all	710
all	851
all	1305
all	4932
all	1487
all	9306
all	886
all	2136
all	1459
all	9640
all	1298
all	5626
all	873
all	2433
all	1022
all	3049
all	1145
all	3199
all	1111
all	2836
all	996
all	3507
all	1268
all	4375
all	1041
all	2775
all	1251
all	3644
all	1304
all	4481
all	720
all	1361
all	1281
all	4332
all	946
all	2034
all	1710
all	18955
all	1700
all	19125
all	1895
all	7573
all	1897
all	6315
all	1639
all	12027
all	1641
all	13571
all	1783
all	7451
all	1807
all	8266
all	1109
all	2607
all	1512
all	6075
all	1365
all	3852
all	1019
all	3268
all	951
all	2610
all	1358
all	2054
all	1200
all	3819
all	1998
all	7699
all	2128
all	9326
all	2103
all	5623
all	2040
all	7512
all	2842
all	50672
all	2784
all	53680
all	1301
all	13143
all	1326
all	10347
all	1299
all	10965
all	1688
all	17846
all	1969
all	38339
all	1822
all	33067
all	1831
all	9414
all	1793
all	10021
all	1158
all	2927
all	1394
all	4844
all	1840
all	37649
all	1794
all	35717
all	1243
all	8455
all	1897
all	48963
all	1980
all	38451
all	1921
all	31238
all	2368
all	48376
all	1760
all	20951
all	2069
all	27115
all	1469
all	11651
all	1406
all	13285
all	1799
all	25151
all	2948
all	28442
all	1742
all	24528
all	1757
all	19750
all	1710
all	18955
all	1700
all	19125
all	1346
all	9296
all	1393
all	11124
all	1691
all	23377
all	1816
all	23706
all	1977
all	35526
all	1739
all	24286
all	1925
all	8238
all	1476
all	8036
all	1377
all	7060
all	1751
all	7079
all	1674
all	16008
all	1595
all	12255
all	1369
all	13598
all	1272
all	11532
all	1664
all	5862
all	1534
all	6269
all	1957
all	29028
all	1662
all	23124
all	1959
all	29610
all	1426
all	13139
all	1200
all	11879
all	1182
all	9357
all	1844
all	7868
all	1824
all	6722
all	1825
all	29756
all	2064
all	38516
all	1187
all	1238
all	1874
all	1726
all	4949
all	11382
all	12344
all	12738
all	12006
all	12762
all	53
all	11139
all	100
all	114
all	5921
all	10241
all	3046
all	9082
all	10557
all	9526
all	8320
all	11240
all	11725
all	201
all	3298
all	11084
all	2731
all	13201
all	8243
all	4984
all	11077
all	149
all	9248
all	5726
all	6815
all	6621
all	9220
all	4430
all	8292
all	6421
all	9873
all	5909
all	9829
all	470
all	10094
all	5377
all	6890
all	14618
all	2334
all	5578
all	10574
all	133
all	6682
all	3067
all	10991
all	9116
all	6434
all	54
all	11106
all	9827
all	13200
all	5555
all	9100
all	6591
all	5350
all	3051
all	9013
all	12746
all	6853
all	10972
all	9252
all	151
all	2743
all	11220
all	5894
all	2342
all	6685
all	10558
all	5886
all	11999
all	473
all	9214
all	116
all	8245
all	9801
all	6835
all	8302
all	4935
all	136
all	14628
all	97
all	11699
all	12745
all	5732
all	8290
all	4408
all	11063
all	12315
all	10093
all	10217
all	10551
all	3306
all	204
all	9545
all	11219
all	11371
all	3054
all	4943
all	18760
all	35553
all	18721
all	15056
all	12570
all	8135
all	9249
all	20844
all	149
all	13473
all	13515
all	15867
all	8829
all	17484
all	16120
all	28292
all	16898
all	13052
all	22607
all	7324
all	7651
all	43905
all	8201
all	8385
all	15288
all	5227
all	11649
all	16856
all	4984
all	18002
all	20214
all	7145
all	25461
all	578
all	6463
all	16399
all	1143
all	7653
all	9035
all	10725
all	14369
all	10905
all	11695
all	249
all	6638
all	5734
all	14665
all	19052
all	336
all	14313
all	250
all	4373
all	242
all	41863
all	182
all	10843
all	194
all	14880
all	17225
all	16767
all	14295
all	8661
all	4741
all	8954
all	28475
all	23645
all	23479
all	718
all	14040
all	5837
all	8900
all	17964
all	16212
all	18001
all	15609
all	14470
all	16789
all	18776
all	16089
all	8866
all	262
all	10319
all	1568
all	37359
all	1733
all	12461
all	6839
all	335
all	7083
all	14338
all	16709
all	9856
all	17456
all	26806
all	27995
all	24658
all	18202
all	16684
all	224
all	13587
all	21337
all	17626
all	14258
all	9221
all	18152
all	27813
all	23537
all	8124
all	15861
all	38060
all	18359
all	31691
all	3075
all	10866
all	18957
all	18477
all	8624
all	11690
all	13636
all	15766
all	23358
all	14827
all	265
all	23637
all	28333
all	13510
all	246
all	16079
all	17374
all	13024
all	17456
all	16703
all	10898
all	35559
all	16225
all	14993
all	1152
all	18364
all	19078
all	8162
all	8841
all	6606
all	16396
all	20870
all	13636
all	14448
all	22616
all	10849
all	4989
all	9880
all	14242
all	7623
all	4742
all	9204
all	248
all	18758
all	15185
all	27987
all	18088
all	18165
all	192
all	6858
all	5754
all	27762
all	1716
all	14687
all	7059
all	8078
all	224
all	17963
all	10871
all	15530
all	12509
all	15711
all	10737
all	10304
all	8182
all	5874
all	13586
all	18746
all	5234
all	14248
all	41898
all	17663
all	17983
all	14250
all	8938
all	6486
all	8340
all	31612
all	13504
all	12439
all	21319
all	7107
all	250
all	149
all	178
all	1548
all	18475
all	16862
all	43866
all	28403
all	26812
all	15858
all	14332
all	3069
all	16832
all	18771
all	20198
all	25439
all	16712
all	338
all	37250
all	16696
all	14016
all	14350
all	8886
all	584
all	8653
all	17200
all	15898
all	11671
all	23629
all	7618
all	9221
all	38053
all	7307
all	8641
all	339
all	11699
all	16814
all	11635
all	4371
all	18893
all	16111
all	17999
all	24799
all	697
all	8908
all	9048
all	72572
all	195425
all	284328
all	87889
all	72165
all	120785
all	102445
all	264387
all	155860
all	155859
all	192381
all	384020
all	36253
all	314531
all	224687
all	216441
all	53909
all	78022
all	57921
all	64744
all	46406
all	191018
all	46586
all	46585
all	153713
all	43086
all	64499
all	197674
all	330094
all	266867
all	185426
all	591275
all	523608
all	362798
all	14008
all	54947
all	59078
all	30892
all	100220
all	74813
all	89403
all	21878
all	63378
all	263427
all	349798
all	267448
all	87222
all	463533
all	69473
all	75748
all	229934
all	228612
all	336587
all	226043
all	724623
all	209654
all	167746
all	712842
all	770763
all	530070
all	302154
all	522830
all	129395
all	150434
all	240021
all	132882
all	84207
all	178209
all	165696
all	168961
all	329553
all	307137
all	76361
all	82791
all	105230
all	91626
all	308176
all	245282
all	458749
all	83523
all	11045
all	63867
all	25721
all	222936
all	227005
all	53762
all	22099
all	4318
all	5498
all	2433
all	5842
all	5726
all	175078
all	238638
all	11832
all	74011
all	28906
all	22899
all	30721
all	26140
all	42454
all	22982
all	67763
all	74039
all	51455
all	21567
all	16845
all	19285
all	48193
all	58316
all	49666
all	60124
all	76910
all	69303
all	64112
all	78304
all	79681
all	75501
all	24277
all	71290
all	141174
all	67742
all	67440
all	62751
all	62078
all	64918
all	77469
all	63136
all	71543
all	20692
all	82485
all	173091
all	17021
all	79792
all	131508
all	51445
all	73947
all	252660
all	58520
all	58845
all	158513
all	43514
all	81765
all	197026
all	73464
all	69584
all	68672
all	64202
all	24587
all	65857
all	29433
all	50051
all	76501
all	71895
all	77623
all	65862
all	79982
all	157267
all	106386
all	110215
all	61755
all	69057
all	63089
all	65777
all	140374
all	70124
all	31981
all	19436
all	134768
all	108851
all	18662
all	36409
all	9301
all	23170
all	20969
all	50973
all	86006
all	32633
all	134456
all	23319
all	24175
all	40769
all	93207
all	24888
all	73953
all	24759
all	103246
all	138707
all	26465
all	146299
all	5437
all	102013
all	5790
all	35068
all	21681
all	26857
all	33199
all	992
all	8030
all	57698
all	15431
all	40246
all	1187
all	29362
all	42652
all	44065
all	79957
all	7166
all	98976
all	29477
all	1873
all	2881
all	25533
all	16227
all	2539
all	1044
all	3109
all	42469
all	48071
all	53181
all	12973
all	6558
all	10731
all	31781
all	26063
all	51081
all	51283
all	14989
all	4666
all	69831
all	112
all	23947
all	26336
all	17590
all	64597
all	14743
all	1284
all	592
all	49260
all	24257
all	45459
all	31315
all	1530
all	30248
all	88803
all	759
all	81743
all	1483
all	52161
all	713
all	15375
all	2763
all	11715
all	13084
all	13435
all	9813
all	12369
all	12978
all	11895
all	7340
all	13603
all	42881
all	12559
all	66007
all	19765
all	35137
all	24495
all	37029
all	12693
all	54992
all	59352
all	40007
all	46041
all	32911
all	13441
all	84270
all	8548
all	45929
all	5570
all	33713
all	29972
all	83206
all	2275
all	7837
all	15144
all	2334
all	42041
all	10014
all	12997
all	45247
all	5935
all	1417
all	515
all	32219
all	302
all	123
all	65
all	96913
all	8659
all	36962
all	10180
all	7440
all	52506
all	3257
all	1056
all	1113
all	25275
all	9212
all	1186
all	34366
all	5153
all	9431
all	8417
all	2566
all	19701
all	54108
all	44972
all	11401
all	39402
all	32138
all	12482
all	13160
all	2492
all	30004
all	11344
all	69218
all	10716
all	69519
all	49099
all	2712
all	77466
all	211
all	5629
all	19267
all	23851
all	3291
all	39458
all	3644
all	1230
all	52190
all	32658
all	35998
all	224
all	1329
all	58036
all	25460
all	18329
all	12011
all	166360
all	3232
all	32357
all	40140
all	51883
all	303
all	176
all	6597
all	591
all	997
all	90728
all	100716
all	170180
all	128775
all	41267
all	59317
all	30561
all	3327
all	36527
all	53
all	13070
all	42049
all	3438
all	68935
all	61929
all	40396
all	59160
all	621
all	114
all	103
all	23887
all	12940
all	1439
all	27423
all	425
all	48599
all	17033
all	29019
all	4074
all	4304
all	116700
all	5784
all	11205
all	52130
all	81839
all	19327
all	15745
all	21164
all	57530
all	1836
all	48087
all	45217
all	634
all	24000
all	340
all	78072
all	74
all	19
all	638
all	44918
all	51921
all	110401
all	4389
all	32227
all	40636
all	1708
all	3432
all	2052
all	16283
all	6475
all	1914
all	3385
all	37046
all	6647
all	64088
all	3324
all	56213
all	111692
all	88141
all	6021
all	11864
all	19409
all	1704
all	7494
all	5518
all	9726
all	21882
all	42132
all	37690
all	452
all	2849
all	41690
all	45006
all	98704
all	23950
all	65408
all	80334
all	44065
all	1918
all	75323
all	29567
all	298
all	1227
all	7647
all	17572
all	7322
all	76018
all	17900
all	7673
all	8093
all	11086
all	10583
all	4793
all	11569
all	96640
all	70611
all	81
all	12761
all	41219
all	746
all	1126
all	2476
all	447
all	42740
all	258
all	344
all	890
all	699
all	427
all	610
all	54782
all	38474
all	65146
all	37180
all	1381
all	358
all	34427
all	48825
all	9428
all	15
all	3142
all	35108
all	74049
all	1895
all	256
all	5858
all	77063
all	47569
all	135436
all	175246
all	169186
all	152723
all	115937
all	113469
all	132178
all	159801
all	282246
all	245834
all	93467
all	145132
all	11548
all	19427
all	13373
all	17899
all	19211
all	48953
all	75358
all	11624
all	917
all	3385
all	1943
all	27694
all	21727
all	12343
all	3462
all	14797
all	50736
all	106079
all	32340
all	15632
all	18589
all	6035
all	18792
all	31827
all	2853
all	24752
all	38223
all	51117
all	29133
all	44938
all	16692
all	43161
all	77488
all	7883
all	67856
all	67584
all	65842
all	70188
all	120177
all	156726
all	92526
all	30592
all	71558
all	66544
all	59345
all	61662
all	66573
all	65021
all	69547
all	70644
all	66995
all	80456
all	68137
all	64650
all	21839
all	42243
all	78303
all	64849
all	51966
all	54580
all	6621
all	3145
all	9044
all	7751
all	54563
all	55094
all	59090
all	60265
all	59655
all	22239
all	1002
all	84286
all	60601
all	61115
all	68700
all	72468
all	68746
all	69357
all	76979
all	62136
all	60479
all	14542
all	28990
all	68098
all	65472
all	74470
all	71596
all	74440
all	73930
all	64305
all	67019
all	71745
all	62648
all	68014
all	75490
all	84818
all	117620
all	83828
all	92309
all	100429
all	80096
all	83380
all	78707
all	76544
all	64696
all	91055
all	102327
all	87207
all	104992
all	92931
all	83478
all	102734
all	67747
all	89844
all	76160
all	62270
all	60375
all	55912
all	56679
all	52169
all	51693
all	58307
all	58123
all	48673
all	53235
all	62445
all	58834
all	61513
all	59282
all	65044
all	50444
all	52749
all	56479
all	58477
all	57017
all	53407
all	465
all	618
all	9326
all	20476
all	48081
all	49611
all	265
all	18521
all	60237
all	38470
all	64436
all	64272
all	61755
all	60825
all	59451
all	49234
all	51820
all	6824
all	56789
all	62119
all	63424
all	63035
all	57705
all	57199
all	69713
all	71452
all	68966
all	26529
all	9860
all	7498
all	51711
all	52188
all	59490
all	61461
all	80428
all	63347
all	103371
all	100976
all	48546
all	49351
all	60309
all	62815
all	54796
all	53303
all	1379
all	371
all	36411
all	33607
all	58775
all	59033
all	60166
all	61796
all	71693
all	69525
all	59186
all	84543
all	65622
all	66375
all	65838
all	10643
all	2357
all	62417
all	51646
all	47373
all	48453
all	66795
all	69804
all	69410
all	68135
all	64400
all	68169
all	41914
all	21438
all	74507
all	61692
all	47688
all	49120
all	56576
all	56947
all	59510
all	53916
all	22982
all	44300
all	35320
all	27084
all	52661
all	51988
all	63210
all	61720
all	57812
all	58669
all	63186
all	66096
all	50144
all	77355
all	81855
all	66590
all	64394
all	56200
all	61065
all	43439
all	69036
all	61111
all	62541
all	68152
all	58650
all	63451
all	75453
all	61749
all	69541
all	57893
all	70040
all	61222
all	61944
all	67231
all	28241
all	62448
all	55832
all	59416
all	55692
all	58202
all	44322
all	60005
all	38448
all	57058
all	34272
all	58842
all	36569
all	58561
all	38466
all	56153
all	32303
all	54525
all	69300
all	59153
all	49951
all	71018
all	64040
all	59756
all	78442
all	54783
all	60003
all	63622
all	42885
all	44056
all	61692
all	45415
all	70078
all	61420
all	49543
all	96112
all	60589
all	67638
all	50365
all	67750
all	95018
all	74733
all	63687
all	51755
all	66856
all	48637
all	94668
all	48197
all	46663
all	69076
all	96946
all	58820
all	60617
all	54437
all	51104
all	41598
all	81544
all	62532
all	60583
all	74846
all	76255
all	69762
all	63544
all	57120
all	65495
all	64522
all	71375
all	61360
all	61199
all	51699
all	55194
all	59004
all	67986
all	47631
all	82163
all	67369
all	58400
all	65699
all	52206
all	68274
all	58774
all	57309
all	74336
all	64880
all	62814
all	70555
all	77153
all	75430
all	88469
all	57614
all	42765
all	35946
all	121060
all	150789
all	134962
all	34145
all	79352
all	8596
all	47550
all	8582
all	10982
all	122573
all	5023
all	290706
all	113103
all	57180
all	2002
all	22302
all	23395
all	9262
all	33326
all	25253
all	248490
all	170164
all	5187
all	35771
all	30756
all	12233
all	3422
all	2610
all	10179
all	36371
all	1769
all	10042
all	12334
all	3842
all	12389
all	20075
all	86861
all	13158
all	16399
all	53542
all	20449
all	2541
all	47007
all	2344
all	52211
all	28427
all	13593
all	68448
all	12542
all	17007
all	314326
all	21467
all	191591
all	5247
all	97252
all	39446
all	46617
all	54291
all	69673
all	164684
all	33162
all	215175
all	26073
all	3724
all	76192
all	152852
all	9486
all	8314
all	43928
all	227781
all	52144
all	31603
all	30144
all	18184
all	51867
all	160737
all	16494
all	374
all	1358
all	12761
all	17194
all	102
all	47378
all	191596
all	9206
all	2624
all	98833
all	15951
all	7202
all	32326
all	97970
all	11963
all	158345
all	168527
all	17908
all	60243
all	1479
all	9550
all	232936
all	182360
all	102524
all	7008
all	9773
all	2747
all	46348
all	4835
all	1664
all	1660
all	59937
all	164551
all	6828
all	52171
all	83704
all	5309
all	16522
all	12348
all	28194
all	113998
all	22177
all	19586
all	8022
all	22207
all	4787
all	217366
all	228670
all	210376
all	4119
all	15308
all	68046
all	330216
all	1378
all	68748
all	69012
all	3053
all	603
all	1619
all	79276
all	36190
all	20956
all	4686
all	23441
all	29843
all	138686
all	1538
all	4810
all	115534
all	14835
all	105653
all	8099
all	30464
all	15557
all	273739
all	27203
all	16768
all	116747
all	35690
all	1503
all	28398
all	35125
all	58075
all	20547
all	21073
all	34171
all	4275
all	86635
all	20955
all	86142
all	37920
all	40977
all	48015
all	1357
all	168556
all	34445
all	194447
all	9325
all	288370
all	5395
all	22928
all	240154
all	87893
all	27713
all	1497
all	225874
all	4384
all	36127
all	247910
all	27016
all	31970
all	7740
all	89801
all	39433
all	42097
all	892
all	11111
all	3807
all	17684
all	4021
all	134084
all	38808
all	948
all	73003
all	67483
all	702
all	30273
all	127174
all	34217
all	43426
all	53267
all	10268
all	15280
all	6613
all	7943
all	39567
all	32856
all	11623
all	3607
all	7697
all	18982
all	83340
all	45946
all	15948
all	8167
all	4095
all	15879
all	1280
all	247612
all	53277
all	38562
all	44990
all	2828
all	86409
all	37659
all	73316
all	55551
all	22544
all	120519
all	95485
all	56440
all	118567
all	32868
all	91032
all	35172
all	37628
all	6689
all	152026
all	38955
all	134241
all	51749
all	28656
all	50835
all	10921
all	3283
all	11400
all	5479
all	3363
all	40845
all	967
all	150634
all	63951
all	32427
all	69510
all	1023
all	22661
all	152482
all	19255
all	113434
all	45245
all	144198
all	29413
all	12038
all	192770
all	29642
all	163753
all	37940
all	60430
all	278439
all	19141
all	37253
all	251
all	1779
all	20530
all	11756
all	5908
all	1331
all	36892
all	5653
all	16856
all	37565
all	111289
all	2116
all	15382
all	7694
all	10450
all	11368
all	106645
all	8743
all	105986
all	2848
all	32600
all	1716
all	65388
all	46115
all	10109
all	30994
all	1247
all	205015
all	3427
all	6580
all	17847
all	3786
all	13996
all	3657
all	172730
all	27301
all	40932
all	166331
all	24291
all	46588
all	34875
all	342123
all	49795
all	46244
all	43114
all	145613
all	1280
all	15207
all	184086
all	2399
all	39317
all	107829
all	47893
all	63004
all	46232
all	57519
all	81649
all	44967
all	61037
all	12330
all	1434
all	206121
all	13020
all	44808
all	29546
all	11730
all	67099
all	63173
all	70024
all	15110
all	8915
all	113389
all	39624
all	147659
all	248501
all	191711
all	102607
all	16210
all	36128
all	41092
all	10920
all	110705
all	2947
all	224659
all	41927
all	11577
all	28567
all	184574
all	39474
all	126787
all	25972
all	97983
all	15862
all	169399
all	19989
all	9933
